id,hsk_level,chinese,pinyin,english
5069,6,首次,shǒu cì,for the first time; first
5070,6,首脑,shǒu nǎo,head; leader; headman
5071,6,首席,shǒu xí,chief; seat of honor
5072,6,首相,shǒu xiàng,prime minister
5073,6,书房,shū fáng,study
5074,6,薯片,shǔ piàn,chips; crisps; potato chips
5075,6,薯条,shǔ tiáo,french fries
5076,6,双打,shuāng dǎ,doubles; pair game
5077,6,爽,shuǎng,bright; clear; frank; straightforward; openhearted; feel well
5078,6,水泥,shuǐní,cement
5079,6,税,shuì,tax
5080,6,顺,shùn,along; with; obey; yield to; listen to; incidentally; in passin
5081,6,说明书,shuō míng shū,manual; synopsis
5082,6,说实话,shuō shí huà,to be frank; tell the truth; to be honest
5083,6,司长,sī zhǎng,director; department Chief
5084,6,死亡,sǐwáng,death
5085,6,四处,sì chù,around; all over the place; in all directions
5086,6,寺,sì,temple
5087,6,送礼,sòng lǐ,present; send gifts
5088,6,送行,sòng xíng,see off; give a send-off party
5089,6,素质,sùzhì,quality
5090,6,算了,suàn le,forget it
5091,6,算是,suàn shì,at last; be considered
5092,6,虽,suī,though; although; even if
5093,6,岁数,suì shù,age
5094,6,所（助）,suǒ,(auxiliary word)
5095,6,踏实,tāshi,"earnest, steady and sure"
5096,6,塔,tǎ,tower
5097,6,踏,tà,step on; stamp; tread; trample
5098,6,台灯,tái dēng,desk lamp; table lamp; reading lamp
5099,6,太阳能,tài yáng néng,solar energy
5100,6,叹气,tànqì,Sigh
5101,6,探索,tànsuǒ,explore
5102,6,探讨,tàntǎo,discuss; probe into
5103,6,趟,tàng,Trip
5104,6,掏,tāo,Dig
5105,6,特,tè,particular; special; exceptional; unusual; especially; very
5106,6,特大,tè dà,especially big; most
5107,6,特地,tè dì,for a special purpose; specially
5108,6,特快,tè kuài,express
5109,6,特意,tèyì,specially
5110,6,疼痛,téng tòng,pain; ache; soreness
5111,6,踢,tī,kick
5112,6,提交,tí jiāo,submit; refer
5113,6,提升,tí shēng,promote; hoist; elevate; promotion
5114,6,天然,tiān rán,natura
5115,6,天堂,tiāntáng,heaven
5116,6,天下,tiān xià,world
5117,6,添,tiān,add; increase; have a baby
5118,6,田,tián,field; farm
5119,6,田径,tiánjìng,Athletics
5120,6,跳水,tiào shuǐ,dive; diving
5121,6,听取,tīng qǔ,listen to; hear
5122,6,通报,tōng bào,circulate a notice; circular; bulletin; journal
5123,6,通道,tōng dào,access; aisle; passage; passageway
5124,6,通红,tōng hóng,flush; very red
5125,6,通话,tōng huà,call; converse; communicate by phone
5126,6,通行,tōng xíng,go through; pass through; current; general
5127,6,通讯,tōngxùn,communication
5128,6,同,tóng,same; similar; alike; like; together
5129,6,同胞,tóngbāo,Compatriot
5130,6,同行,tóng háng,peer; of the same trade or occupation; person of the same occupation
5131,6,同期,tóng qī,corresponding time period; the same period
5132,6,同一,tóng yī,same; identical
5133,6,铜牌,tóng pái,bronze medal; copper medal
5134,6,头疼,tóu téng,headache
5135,6,投票,tóupiào,vote
5136,6,透露,tòulù,disclose
5137,6,图书,tú shū,books
5138,6,徒弟,túdì,Apprentice
5139,6,途径,tújìng,channel
5140,6,土（形）,tǔ,local; native; folk; indigenous; unfashionable
5141,6,团队,tuán duì,team
5142,6,推出,tuī chū,roll out; push-off
5143,6,退票,tuì piào,refund; return a ticket
5144,6,吞,tūn,swallow; gulp; annex; possess
5145,6,托,tuō,support from under; set off; entrust; plead; rely
5146,6,拖,tuō,pull; drag; draw; haul; trail; drag on
5147,6,拖鞋,tuō xié,slipper
5148,6,挖,wā,dig; excavate; scoop
5149,6,娃娃,wáwa,A doll
5150,6,哇,wa,wow
5151,6,外币,wài bì,foreign currency
5152,6,外部,wài bù,outside; external; exterior
5153,6,外出,wài chū,go out
5154,6,外观,wài guān,exterior; outward appearance; outward
5155,6,外科,wài kē,surgery; surgical department
5156,6,外来,wài lái,foreign; external; outside
5157,6,外头,wài tou,outside
5158,6,外衣,wài yī,coat; jacket; outer clothing; garb; overclothes; semblance
5159,6,外资,wài zī,foreign investment
5160,6,弯曲,wān qū,winding; meandering; zigzag; crook; curved; bending; bend
5161,6,顽皮,wán pí,naughty; mischievous
5162,6,顽强,wánqiáng,Tenacious
5163,6,王后,wáng hòu,queen
5164,6,王子,wángzǐ,prince
5165,6,网吧,wǎng bā,internet cafe; internet bar
5166,6,网页,wǎng yè,web page
5167,6,往后,wǎng hòu,from now on; later; in the future; backward
5168,6,往来,wǎng lái,back and forth; contact; dealing; intercourse
5169,6,往年,wǎng nián,in previous years; in former years
5170,6,望见,wàng jiàn,see; set eyes on
5171,6,危机,wēijī,crisis
5172,6,威胁,wēixié,threaten
5173,6,微波炉,wēi bō lú,microwave oven
5174,6,维生素,wéishēngsù,Vitamin
5175,6,为此,wèi cǐ,to this end; for this reason; for this purpose
5176,6,为何,wèi hé,why; for what reason
5177,6,文娱,wén yú,cultural recreation; entertainment
5178,6,卧铺,wò pù,sleeper; sleeping berth
5179,6,乌云,wū yún,dark clouds; black clouds
5180,6,无边,wú biān,boundless
5181,6,无关,wú guān,have nothing to do; unrelated; irrelevant
5182,6,无效,wú xiào,invalid; null; to no avail; in vain
5183,6,舞蹈,wǔdǎo,Dance
5184,6,物品,wù pǐn,article; goods; item
5185,6,误,wù,mistake; error; miss; by mistake
5186,6,西班牙语,xī bān yá yǔ,Spanish language
5187,6,吸毒,xī dú,drug; drug addict
5188,6,牺牲,xīshēng,sacrifice
5189,6,洗衣粉,xǐ yī fěn,washing powder
5190,6,戏曲,xì qǔ,drama; Chinese opera
5191,6,细胞,xìbāo,Cells
5192,6,细菌,xìjūn,Bacteria
5193,6,先锋,xiān fēng,pioneer; vanguard
5194,6,嫌,xián,dislike and avoid
5195,6,显出,xiǎn chū,show; manifest
5196,6,险,xiǎn,danger; risk; danger; dangerous; sinister; nearly
5197,6,线路,xiàn lù,line; route; circuit
5198,6,陷入,xiànrù,fall into
5199,6,响声,xiǎng shēng,sound; noise
5200,6,想不到,xiǎng bú dào,unexpected
5201,6,消耗,xiāohào,consume
5202,6,消灭,xiāomiè,eliminate
5203,6,小费,xiǎo fèi,tip
5204,6,小麦,xiǎomài,Wheat
5205,6,小于,xiǎo yú,less than
5206,6,晓得,xiǎo dé,know
5207,6,笑脸,xiào liǎn,smiley; smiling face
5208,6,笑容,xiào róng,smiling expression; smile
5209,6,笑声,xiào shēng,laughter; laughing
5210,6,协会,xiéhuì,association
5211,6,协商,xiéshāng,consult
5212,6,协调,xiétiáo,coordinate
5213,6,协助,xiézhù,assist
5214,6,写字楼,xiě zì lóu,office building
5215,6,写字台,xiě zì tái,writing desk; desk
5216,6,心灵,xīnlíng,Heart
5217,6,心愿,xīn yuàn,wish; aspiration
5218,6,心脏,xīnzàng,heart
5219,6,心脏病,xīn zàng bìng,heart disease
5220,6,新人,xīn rén,newcomer; new personality; new talent
5221,6,新兴,xīn xīng,new; emerging; newly-developing
5222,6,薪水,xīnshui,salary
5223,6,信仰,xìnyǎng,Faith
5224,6,信用,xìn yòng,credit
5225,6,兴旺,xīngwàng,Prosperous
5226,6,行程,xíng chéng,travel; itinerary
5227,6,形,xíng,form; shape; body; entity; appear; look
5228,6,凶,xiōng,fierce; ominous; terrible; murder
5229,6,凶手,xiōngshǒu,Murderer
5230,6,修车,xiū chē,car repair; car repairing
5231,6,袖珍,xiù zhēn,pocket-size; pocket
5232,6,悬,xuán,hang; suspend; feel anxious; outstanding; dangerous
5233,6,旋转,xuánzhuǎn,rotate
5234,6,选拔,xuǎnbá,Selection
5235,6,选举,xuǎnjǔ,Election
5236,6,学会,xué huì,learn; master; study
5237,6,学员,xué yuán,student; trainee
5238,6,血管,xuè guǎn,blood vessel; artery; vein
5239,6,血液,xuè yè,blood
5240,6,循环,xúnhuán,loop
5241,6,压迫,yāpò,Oppression
5242,6,烟花,yān huā,fireworks
5243,6,沿,yán,along; follow
5244,6,沿海,yánhǎi,coastal
5245,6,沿着,yán zhe,along
5246,6,研发,yán fā,research and development
5247,6,眼看,yǎn kàn,see; soon; in a moment; watch helplessly
5248,6,演奏,yǎnzòu,Play
5249,6,宴会,yànhuì,banquet
5250,6,洋,yáng,ocean; vast; multitudinous; foreign
5251,6,仰,yǎng,look up; face upward
5252,6,养老,yǎng lǎo,pension; provide for the aged
5253,6,氧气,yǎngqì,oxygen
5254,6,样,yàng,appearance; shape; sample; model; pattern; kind; type
5255,6,药品,yào pǐn,drug; medicine; medicament
5256,6,要不然,yào bù rán,otherwise
5257,6,要好,yào hǎo,be close friends; try hard to make progress; better
5258,6,要么,yào me,or; either … or …
5259,6,要素,yàosù,Essential factor
5260,6,野,yě,open space; field; wild; uncultivated; rude; rough; out of office
5261,6,野生,yě shēng,wild; uncultivated; feral
5262,6,医药,yī yào,medicine; curative
5263,6,依次,yī cì,in proper order; successively
5264,6,依赖,yīlài,rely on
5265,6,一次性,yí cì xìng,disposable; single use
5266,6,一代,yí dài,generation
5267,6,一道,yí dào,together; a streak of
5268,6,一贯,yíguàn,consistent
5269,6,一路上,yí lù shàng,all the way; along the way
5270,6,仪器,yíqì,instrument
5271,6,仪式,yíshì,Ceremony
5272,6,遗憾,yíhàn,regret; pity
5273,6,一番,yì fān,some; one time
5274,6,一模一样,yì mú yí yàng,exactly the same; as like as two peas
5275,6,一齐,yì qí,all together; simultaneously; in unison
5276,6,一时,yì shí,for a short while; temporary; momentary
5277,6,一同,yì tóng,together; at the same time and place
5278,6,一行,yì xíng,delegation; a group travelling together; party
5279,6,艺人,yì rén,actor; artist; artisan; handicraftsman
5280,6,议题,yì tí,issue; topic for discussion; issue under discussion
5281,6,异常,yìcháng,abnormal
5282,6,意想不到,yì xiǎng bù dào,unexpected; surprising; out of the blue; unpredicted
5283,6,意愿,yì yuàn,wish; desire; aspiration; volitional
5284,6,因,yīn,cause; reason; because
5285,6,因素,yīnsù,Factor
5286,6,阴谋,yīnmóu,conspiracy
5287,6,阴影,yīn yǐng,shadow; shade
5288,6,音量,yīn liàng,volume; sound volume
5289,6,音像,yīn xiàng,audiovisual; audio-video
5290,6,隐藏,yǐn cáng,hide; hiding; conceal; put out of sight
5291,6,隐私,yǐnsī,Privacy
5292,6,印,yìn,seal; stamp; mark; print; impress
5293,6,英雄,yīngxióng,Hero
5294,6,迎来,yíng lái,usher in; greet
5295,6,影迷,yǐng mí,movie fan; film fan
5296,6,影星,yǐng xīng,movie star
5297,6,应对,yìng duì,reply; answer; respond; react
5298,6,应急,yìng jí,meet an urgent need; meet an emergency; meet a contingency
5299,6,用处,yòng chù,use; good; usefulness
5300,6,用得着,yòng de zháo,useful; need
5301,6,用法,yòng fǎ,usage; use
5302,6,用品,yòng pǐn,supplies; appliance
5303,6,用心,yòng xīn,attentively; intention; diligently
5304,6,优质,yōu zhì,high quality; high grade
5305,6,游人,yóu rén,visitor; tourist; sightseer
5306,6,游玩,yóu wán,amuse; play; stroll; playing
5307,6,游戏机,yóu xì jī,game console; game machine
5308,6,游行,yóu xíng,parade; march; demonstration; procession
5309,6,有关,yǒu guān,related; concerning; relate; concern
5310,6,有没有,yǒu méi yǒu,do you have…?; Have you ever…? ; Is there any…?
5311,6,有事,yǒu shì,engaged; occupied; busy; something
5312,6,于,yú,(preposition)
5313,6,娱乐,yúlè,entertainment
5314,6,愉快,yúkuài,Cheerful
5315,6,与,yǔ,and
5316,6,宇航员,yǔ háng yuán,cosmonaut; astronaut
5317,6,雨衣,yǔ yī,raincoat
5318,6,预约,yù yuē,reservation; reserve; make an appointment
5319,6,元素,yuánsù,element
5320,6,园,yuán,garden; an area of land for growing plants; a place for public recreation
5321,6,园地,yuán dì,garden; field
5322,6,原,yuán,primary; original; former; raw; pardon; level
5323,6,原告,yuángào,accuser
5324,6,原谅,yuánliàng,Forgive
5325,6,圆珠笔,yuán zhū bǐ,ball point pen
5326,6,援助,yuán zhù,help; support; aid; back up
5327,6,缘故,yuángù,Reason
5328,6,远方,yuǎn fāng,distance
5329,6,远离,yuǎn lí,away; aloof; removed
5330,6,远远,yuǎn yuǎn,far away
5331,6,约定,yuē dìng,appoint; arrange; promise; agreement
5332,6,乐曲,yuè qǔ,music; musical composition
5333,6,晕,yūn,faint
5334,6,允许,yǔnxǔ,allow
5335,6,运作,yùn zuò,operation; operate
5336,6,晕车,yùn chē,carsickness; motion sickness
5337,6,杂,zá,miscellaneous; varied; mixed; mix
5338,6,再生,zài shēng,regeneration; regenerate; revive
5339,6,再说,zài shuō,besides; put off until some time later; say
5340,6,遭到,zāo dào,suffer; suffered; meet with
5341,6,遭受,zāoshòu,Suffer
5342,6,遭遇,zāoyù,encounter
5343,6,早晚,zǎo wǎn,sooner or later; morning and evening; time; some day
5344,6,增进,zēng jìn,enhance; promote
5345,6,增值,zēng zhí,value-added; appreciation; increase in value
5346,6,扎,zhā,Tie
5347,6,扎实,zhāshi,solid
5348,6,炸,zhà,explode; burst; bomb; flare up
5349,6,炸弹,zhà dàn,bomb
5350,6,炸药,zhà yào,explosive; dynamite
5351,6,债,zhài,debt; loan; owing
5352,6,占据,zhànjù,Occupy
5353,6,战场,zhàn chǎng,battleground; battlefield
5354,6,战略,zhànlüè,strategy
5355,6,战术,zhànshù,tactics
5356,6,战友,zhàn yǒu,comrades in arms
5357,6,站台,zhàn tái,platform; railway platform
5358,6,章,zhāng,chapter; section; order; regulation; seal
5359,6,长（秘书长）,zhǎng （mì shū zhǎng）,chief; head; leader (secretary general)
5360,6,掌声,zhǎng shēng,applause
5361,6,账,zhàng,account; debt
5362,6,账户,zhànghù,account
5363,6,涨,zhǎng,rise
5364,6,障碍,zhàng’ài,obstacle
5365,6,招,zhāo,recruit; trick; attract; beckon
5366,6,招聘,zhāopìn,recruit
5367,6,照样,zhàoyàng,all the same; as before
5368,6,照耀,zhàoyào,Shine
5369,6,哲学,zhéxué,Philosophy
5370,6,这就是说,zhè jiù shì shuō,this means that; that is to say
5371,6,镇,zhèn,town; tranquil; suppress; press down; keep down
5372,6,争夺,zhēngduó,Fight for
5373,6,整顿,zhěngdùn,rectify
5374,6,整治,zhěng zhì,rectify; renovate; fix
5375,6,正当,zhèngdāng,proper
5376,6,政策,zhèngcè,policy
5377,6,政党,zhèng dǎng,political party
5378,6,政权,zhèngquán,regime
5379,6,症状,zhèngzhuàng,Symptom
5380,6,之类,zhī lèi,such as; and so on
5381,6,支撑,zhīchēng,brace
5382,6,支援,zhīyuán,support
5383,6,枝,zhī,branch
5384,6,知名,zhī míng,famous; well-known
5385,6,织,zhī,knit; weave
5386,6,直升机,zhí shēng jī,helicopter
5387,6,职责,zhí zé,duty; responsibility
5388,6,止,zhǐ,stop; only; just; till; to
5389,6,只得,zhǐ dé,have to; have no alternative but to; be obliged
5390,6,只顾,zhǐ gù,merely; simply; only care for; be absorbed to
5391,6,只管,zhǐ guǎn,by all means; not hesitate; merely; just
5392,6,指定,zhǐdìng,Appoint
5393,6,指数,zhǐ shù,index; exponent
5394,6,指头,zhǐ tou,finger; toe
5395,6,指着,zhǐ zhe,point; pointing
5396,6,至于,zhìyú,As for
5397,6,治病,zhì bìng,treat a disease; treat an illness
5398,6,智慧,zhìhuì,wisdom
5399,6,中等,zhōng děng,medium; moderate
5400,6,中华,zhōng huá,China
5401,6,中期,zhōng qī,mid-term; metaphase
5402,6,中外,zhōng wài,at home and abroad; Chinese and foreign
5403,6,忠心,zhōng xīn,loyalty; devotion; faithfulness
5404,6,钟头,zhōng tóu,hour
5405,6,肿,zhǒng,swollen; bloat; swelling
5406,6,种种,zhǒng zhǒng,all sorts of; all kinds of; a variety of
5407,6,粥,zhōu,Porridge
5408,6,珠宝,zhū bǎo,jewelry
5409,6,诸位,zhūwèi,every one
5410,6,主持人,zhǔ chí rén,host; presenter
5411,6,主角,zhǔ jué,lead; protagonist; leading actor
5412,6,主流,zhǔliú,Main stream
5413,6,煮,zhǔ,cook
5414,6,住宅,zhùzhái,residence
5415,6,驻,zhù,station; resident; stationed; located at
5416,6,柱子,zhù zi,post; pillar
5417,6,祝愿,zhù yuàn,wish
5418,6,专用,zhuān yòng,special; dedicated
5419,6,转,zhuàn,turn
5420,6,转动,zhuàn dòng,turn; run; twirl; roll; revolve
5421,6,赚,zhuàn,earn
5422,6,赚钱,zhuàn qián,make money
5423,6,装备,zhuāngbèi,equipment
5424,6,壮观,zhuàngguān,grand; sublime
5425,6,追究,zhuījiū,Investigate
5426,6,捉,zhuō,clutch; grasp; hold; capture
5427,6,咨询,zīxún,Consultation
5428,6,自来水,zì lái shuǐ,tap water; running water
5429,6,自我,zì wǒ,oneself; self
5430,6,自学,zì xué,self-study
5431,6,自言自语,zì yán zì yǔ,soliloquize; talk to oneself
5432,6,自在,zì zài,free; comfortable; unrestrained
5433,6,宗教,zōngjiào,Religion
5434,6,总部,zǒng bù,headquarters; general headquarters
5435,6,总监,zǒng jiān,director; chief inspector
5436,6,总经理,zǒng jīng lǐ,general manager
5437,6,总量,zǒng liàng,total; all quantity
5438,6,走私,zǒusī,smuggle
5439,6,奏,zòu,play; play music
5440,6,租金,zū jīn,rent; rental
5441,6,足,zú,foot; leg; sufficient; ample; enough; full; fully; as much as
5442,6,足以,zúyǐ,Enough
5443,6,族,zú,clan; race; nationality
5444,6,族（上班族）,zú （shàng bān zú）,a class of things with common features or attribute (office worker; commuter)
5445,6,祖父,zǔfù,grandfather
5446,6,祖国,zǔguó,Motherland
5447,6,祖母,zǔ mǔ,grandmother
5448,6,钻,zuàn,diamond; jewel; drill
5449,6,最佳,zuì jiā,optimal; the best; optimum
